type;geometry/type;geometry/coordinates/0;geometry/coordinates/1;properties/campaign;properties/tubeId;properties/resultId;properties/value;properties/link;properties/group;properties/city;properties/height;properties/trafic;properties/info;properties/ostation;properties/remark;properties/address;properties/country;properties/year;properties/institut;properties/start;properties/stop
Feature;Point;9.8824407;53.3312258;DUH;;;29.50;;;Buchholz in der Nordheide;;;;;;Hamburger Straße;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.9780291;53.4619931;DUH;;;21.70;;;Hamburg;;;;;;Zur Seehafenbrücke;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.7958691;53.4631322;DUH;;;21.30;;;Neu Wulmstorf;;;;;;Bahnhofstraße;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.9912488;53.5009577;DUH;;;28.90;;;Hamburg;;;;;;Georg-Wilhelm-Str.;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;10.0251386;53.5424507;DUH;;;36.20;;;Hamburg;;;;;;Amsinckstraße;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.9836071;53.5430536;DUH;;;23.20;;;Hamburg;;;;;;Wlhelminenbrücke;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.982536;53.5443418;DUH;;;21.20;;;Hamburg;;;;;;Niederbaumbrücke;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.9700747;53.5451479;DUH;;;54.50;;;Hamburg;;;;;;Landungsbrücken Brücke 2;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.9685435;53.5456029;DUH;;;98.50;;;Hamburg;;;;;;St. Pauli-Landungsbrücken;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.9539451;53.5459319;DUH;;;22.90;;;Hamburg;;;;;;St. Pauli Fischmarkt;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;10.0283566;53.5562108;DUH;;;55.00;;;Hamburg;;;;;;Bürgerweide;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.9500225;53.5575295;DUH;;;37.00;;;Hamburg;;;;;;Holstenstraße;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.9492889;53.55787;DUH;;;42.00;;;Hamburg;;;;;;Holstenstr.;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.95774;53.56095;DUH;;;41.00;;;Hamburg;;;;;;Stresemannstr.;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.9908315;53.5610837;DUH;;;42.20;;;Hamburg;;;;;;Theodor-Heuss-Platz;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.94925;53.56358;DUH;;;37.70;;;Hamburg;;;;;;Alsenstraße;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.9140799;53.5649742;DUH;;;46.00;;;Hamburg;;;;;;Bahrenfelder Chaussee;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.9437989;53.5674669;DUH;;;25.20;;;Hamburg;;;;;;Kieler Straße;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.96288;53.57005;DUH;;;27.20;;;Hamburg;;;;;;Weidenstieg;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.95225;53.57114;DUH;;;59.00;;;Hamburg;;;;;;Fruchtallee;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;10.0709398;53.5717374;DUH;;;47.90;;;Hamburg;;;;;;Schloßstraße;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.96365;53.58001;DUH;;;27.90;;;Hamburg;;;;;;Gärrnerstraße;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.9287614;53.5924926;DUH;;;62.30;;;Hamburg;;;;;;Kieler Str.;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.4523379;53.5997794;DUH;;;22.00;;;Stade;;;;;;Bremervörder Straße;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;10.6883669;53.6283737;DUH;;;29.80;;;Mölln;;;;;;Hauptstr.;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;10.7086435;53.8758481;DUH;;;21.10;;;Lübeck;;;;;;Heigen-Geist-Kamp;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;10.6942837;53.9136084;DUH;;;22.30;;;Bad Schwartau;;;;;;Lübeckerstraße;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;10.8074847;54.1063872;DUH;;;21.90;;;Neustadt in Holstein;;;;;;Lienaustr.;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;10.1224874;54.3043127;DUH;;;59.70;;;Kiel;;;;;;Theodor-Heuß-Ring;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;9.65906;54.30798;DUH;;;28.10;;;Rendsburg;;;;;;Hollesenstr.;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;10.1515534;54.3105125;DUH;;;35.50;;;Kiel;;;;;;Stoschstraße;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;10.1466199;54.3283114;DUH;;;24.00;;;Kiel;;;;;;Düstenbrooker Weg;Deutschland;2018;DUH Messaktion 06/2018;01.06.2018;30.06.2018
Feature;Point;8.6632895;49.8673534;DUH;;;33.90;;;Darmstadt;;;;;;Heinrichstr.;Deutschland;2018;Messungen in ausgewählten Städten;01.11.2018;15.11.2018
Feature;Point;8.6438916;49.8727434;DUH;;;42.70;;;Darmstadt;;;;;;Kasinostraße;Deutschland;2018;Messungen in ausgewählten Städten;01.11.2018;15.11.2018
Feature;Point;9.8094781;52.3831649;DUH;;;18.40;;;Hannover;;;;;;Karl-Wiechert-Allee;Deutschland;2019;Messungen in ausgewählten Städten;25.03.2019;25.04.2019
Feature;Point;9.7805505;52.4000451;DUH;;;15.10;;;Hannover;;;;;;Podbielskistr./Ecke Spannhagengarten ;Deutschland;2019;Messungen in ausgewählten Städten;25.03.2019;25.04.2019
Feature;Point;8.61479;50.227;DUH;;;12.20;;;Bad Homburg;;;;;;Zwischen Waisenhausstr. 5 und Dorotheen 30;Deutschland;2019;Messungen in ausgewählten Städten;14.05.2019;13.06.2019
Feature;Point;8.61479;50.227;DUH;;;11.80;;;Bad Homburg;;;;;;Zwischen Waisenhausstr. 5 und Dorotheen 30;Deutschland;2019;Messungen in ausgewählten Städten;14.05.2019;13.06.2019
Feature;Point;8.61479;50.227;DUH;;;11.70;;;Bad Homburg;;;;;;Zwischen Waisenhausstr. 5 und Dorotheen 30;Deutschland;2019;Messungen in ausgewählten Städten;14.05.2019;13.06.2019
Feature;Point;8.61479;50.227;DUH;;;11.20;;;Bad Homburg;;;;;;Zwischen Waisenhausstr. 5 und Dorotheen 30;Deutschland;2019;Messungen in ausgewählten Städten;14.05.2019;13.06.2019
Feature;Point;7.2485732;51.311918;DUH;;;34.70;;; Wuppertal;;;;;;Schmiedestrasse;Deutschland;2019;Messungen in ausgewählten Städten;20.05.2019;17.06.2019
Feature;Point;13.3452307;52.4372977;DUH;;;33.50;;;Berlin;;;;;;Leonorenstraße 91;Deutschland;2019;Messungen in ausgewählten Städten;02.09.2019;01.10.2019
Feature;Point;13.3452307;52.4372977;DUH;;;32.20;;;Berlin;;;;;;Leonorenstraße 91;Deutschland;2019;Messungen in ausgewählten Städten;02.09.2019;01.10.2019
Feature;Point;13.3445259;52.4374368;DUH;;;33.60;;;Berlin;;;;;;Leonorenstraße 90;Deutschland;2019;Messungen in ausgewählten Städten;02.09.2019;01.10.2019
Feature;Point;13.3445259;52.4374368;DUH;;;32.60;;;Berlin;;;;;;Leonorenstraße 90;Deutschland;2019;Messungen in ausgewählten Städten;02.09.2019;01.10.2019
Feature;Point;13.4439801;52.46335;DUH;;;52.40;;;Berlin;;;;;;Buschkrugallee 6;Deutschland;2019;Messungen in ausgewählten Städten;02.09.2019;01.10.2019
Feature;Point;13.4439801;52.46335;DUH;;;54.00;;;Berlin;;;;;;Buschkrugallee 6;Deutschland;2019;Messungen in ausgewählten Städten;02.09.2019;01.10.2019
Feature;Point;13.4446606;52.4635158;DUH;;;39.90;;;Berlin;;;;;;Buschkrugallee 7;Deutschland;2019;Messungen in ausgewählten Städten;02.09.2019;01.10.2019
Feature;Point;13.4446606;52.4635158;DUH;;;38.40;;;Berlin;;;;;;Buschkrugallee 7;Deutschland;2019;Messungen in ausgewählten Städten;02.09.2019;01.10.2019
Feature;Point;13.3281942;52.5631232;DUH;;;39.60;;;Berlin;;;;;;Kapweg 9;Deutschland;2019;Messungen in ausgewählten Städten;02.09.2019;01.10.2019
Feature;Point;13.3281942;52.5631232;DUH;;;39.70;;;Berlin;;;;;;Kapweg 9;Deutschland;2019;Messungen in ausgewählten Städten;02.09.2019;01.10.2019
Feature;Point;12.8754728;48.7776561;DUH;;;29.10;;;Platting;;;;;;Deggendorfer Straße;Deutschland;2019;Messungen in ausgewählten Städten;21.09.2019;19.10.2019
Feature;Point;13.3445259;52.4374368;DUH;;;35.90;;;Berlin;;;;;;Leonorenstraße;Deutschland;2019;Messungen in ausgewählten Städten;01.10.2019;01.11.2019
Feature;Point;13.345046;52.4376579;DUH;;;27.40;;;Berlin;;;;;;Leonorenstraße;Deutschland;2019;Messungen in ausgewählten Städten;01.10.2019;01.11.2019
Feature;Point;13.3281942;52.5631232;DUH;;;36.50;;;Berlin;;;;;;Kapweg;Deutschland;2019;Messungen in ausgewählten Städten;01.10.2019;01.11.2019
Feature;Point;12.5495949;48.0266834;DUH;;;35.30;;;Trostberg;;;;;;Vormarkt;Deutschland;2019;Messungen in ausgewählten Städten;03.10.2019;03.11.2019
Feature;Point;13.3445259;52.4374368;DUH;;;30.30;;;Berlin;;;;;;Leonorenstraße;Deutschland;2019;Messungen in ausgewählten Städten;01.11.2019;02.12.2019
Feature;Point;13.4439801;52.46335;DUH;;;36.30;;;Berlin;;;;;;Buschkrugallee;Deutschland;2019;Messungen in ausgewählten Städten;01.11.2019;02.12.2019
Feature;Point;13.4446606;52.4635158;DUH;;;41.30;;;Berlin;;;;;;Buschkrugallee;Deutschland;2019;Messungen in ausgewählten Städten;01.11.2019;02.12.2019
Feature;Point;13.3281942;52.5631232;DUH;;;32.40;;;Berlin;;;;;;Kapweg;Deutschland;2019;Messungen in ausgewählten Städten;01.11.2019;02.12.2019
Feature;Point;8.6857349;50.1053133;DUH;;;27.60;;;Frankfurt;;;;;;Walter-Kolb-Straße;Deutschland;2019;Messungen in ausgewählten Städten;15.11.2019;03.12.2019
Feature;Point;8.6779331;50.1047697;DUH;;;37.40;;;Frankfurt;;;;;;Schweizer Str.;Deutschland;2019;Messungen in ausgewählten Städten;16.11.2019;03.12.2019
Feature;Point;8.6856329;50.1074773;DUH;;;41.80;;;Frankfurt;;;;;;Sachsenhäuser Ufer;Deutschland;2019;Messungen in ausgewählten Städten;16.11.2019;03.12.2019
Feature;Point;8.6792631;50.1030514;DUH;;;42.40;;;Frankfurt;;;;;;Gartenstraße;Deutschland;2019;Messungen in ausgewählten Städten;19.11.2019;03.12.2019
Feature;Point;8.6781937;50.1052761;DUH;;;37.50;;;Frankfurt;;;;;;Hans-Thoma-Straße/Ecke Schweizer Straße ;Deutschland;2019;Messungen in ausgewählten Städten;19.11.2019;03.12.2019
Feature;Point;13.4441387;52.4632166;DUH;;;46.00;;;Berlin;;;;;;Buschkrugallee 6;Deutschland;2020;Messungen in ausgewählten Städten;02.12.2019;05.01.2020
Feature;Point;13.4446606;52.4635158;DUH;;;41.10;;;Berlin;;;;;;Buschkrugallee 7;Deutschland;2020;Messungen in ausgewählten Städten;02.12.2019;05.01.2020
Feature;Point;13.3281942;52.5631232;DUH;;;33.30;;;Berlin;;;;;;Kapweg 9;Deutschland;2020;Messungen in ausgewählten Städten;02.12.2019;06.01.2020
Feature;Point;10.1237295;54.3040782;DUH;;;38.90;;;Kiel;;;;;;Theodor-Heuss-Ring 73;Deutschland;2020;Messungen in ausgewählten Städten;08.12.2019;08.01.2020
Feature;Point;10.1217793;54.3044566;DUH;;;41.90;;;Kiel;;;;;;Theodor-Heuss-Ring 63-65;Deutschland;2020;Messungen in ausgewählten Städten;08.12.2019;08.01.2020
Feature;Point;10.1090918;54.3126281;DUH;;;19.00;;;Kiel;;;;;;Westring 99;Deutschland;2020;Messungen in ausgewählten Städten;08.12.2019;08.01.2020
Feature;Point;10.1120334;54.3158386;DUH;;;21.00;;;Kiel;;;;;;Schützenwall 73;Deutschland;2020;Messungen in ausgewählten Städten;08.12.2019;08.01.2020
Feature;Point;10.1149107;54.3167842;DUH;;;25.00;;;Kiel;;;;;;Schützenwall 53;Deutschland;2020;Messungen in ausgewählten Städten;08.12.2019;08.01.2020
Feature;Point;10.1334557;54.3183495;DUH;;;26.00;;;Kiel;;;;;;Stresemannplatz 1-3;Deutschland;2020;Messungen in ausgewählten Städten;08.12.2019;08.01.2020
Feature;Point;10.1288167;54.3202145;DUH;;;39.50;;;Kiel;;;;;;Ziegelteich 99;Deutschland;2020;Messungen in ausgewählten Städten;08.12.2019;08.01.2020
Feature;Point;10.12743;54.32059;DUH;;;23.00;;;Kiel;;;;;;Exerzierplatz 10;Deutschland;2020;Messungen in ausgewählten Städten;08.12.2019;08.01.2020
Feature;Point;10.12565;54.35079;DUH;;;15.00;;;Kiel;;;;;;Projensdorfer Straße 70;Deutschland;2020;Messungen in ausgewählten Städten;09.12.2019;09.01.2020
Feature;Point;10.12565;54.35079;DUH;;;4.00;;;Kiel;;;;;;Projensdorfer Straße 70;Deutschland;2020;Messungen in ausgewählten Städten;09.12.2019;09.01.2020
Feature;Point;9.194911;48.8852858;DUH;;;37.80;;;Ludwigsburg;;;;;;Stuttgarter Str. 101;Deutschland;2020;Messungen in ausgewählten Städten;10.12.2019;11.01.2020
Feature;Point;9.19054;48.88655;DUH;;;29.00;;;Ludwigsburg;;;;;;Hohenzollernstraße  14;Deutschland;2020;Messungen in ausgewählten Städten;10.12.2019;11.01.2020
Feature;Point;9.1928508;48.8889211;DUH;;;35.40;;;Ludwigsburg;;;;;;Friedrichstraße  32;Deutschland;2020;Messungen in ausgewählten Städten;10.12.2019;11.01.2020
Feature;Point;9.1921484;48.8893146;DUH;;;37.80;;;Ludwigsburg;;;;;;Friedrichstraße 27;Deutschland;2020;Messungen in ausgewählten Städten;10.12.2019;11.01.2020
Feature;Point;9.1935056;48.8894033;DUH;;;37.50;;;Ludwigsburg;;;;;;Friedrichstraße 41;Deutschland;2020;Messungen in ausgewählten Städten;10.12.2019;11.01.2020
Feature;Point;9.18541;48.88942;DUH;;;38.60;;;Ludwigsburg;;;;;;Keplerstraße  12;Deutschland;2020;Messungen in ausgewählten Städten;10.12.2019;11.01.2020
Feature;Point;9.1766724;48.8902386;DUH;;;34.20;;;Ludwigsburg;;;;;;Schwieberdinger Str 43;Deutschland;2020;Messungen in ausgewählten Städten;10.12.2019;11.01.2020
Feature;Point;9.1939924;48.8902574;DUH;;;47.00;;;Ludwigsburg;;;;;;Stuttgarter Str.  48-52;Deutschland;2020;Messungen in ausgewählten Städten;10.12.2019;11.01.2020
Feature;Point;9.17278;48.8903328;DUH;;;38.50;;;Ludwigsburg;;;;;;Schwieberdinger Str.  75-81;Deutschland;2020;Messungen in ausgewählten Städten;10.12.2019;11.01.2020
Feature;Point;9.1749531;48.8924765;DUH;;;29.00;;;Ludwigsburg;;;;;;Gänsfußallee  33;Deutschland;2020;Messungen in ausgewählten Städten;10.12.2019;11.01.2020
Feature;Point;9.1848394;48.8938034;DUH;;;34.30;;;Ludwigsburg;;;;;;Bahnhofstraße 1-5;Deutschland;2020;Messungen in ausgewählten Städten;10.12.2019;11.01.2020
Feature;Point;9.1758923;48.9046761;DUH;;;40.40;;;Ludwigsburg;;;;;;Frankfurter Str.  1-3;Deutschland;2020;Messungen in ausgewählten Städten;10.12.2019;11.01.2020
Feature;Point;9.1736477;48.9065433;DUH;;;36.80;;;Ludwigsburg;;;;;;Frankfurter Str.  39-41;Deutschland;2020;Messungen in ausgewählten Städten;10.12.2019;11.01.2020
Feature;Point;12.1153812;49.0077964;DUH;;;34.20;;;Regensburg;;;;;;Landshuter Straße 64;Deutschland;2020;Messungen in ausgewählten Städten;13.12.2019;13.01.2020
Feature;Point;12.1115224;49.0089076;DUH;;;32.30;;;Regensburg;;;;;;Furtmayerstraße 30;Deutschland;2020;Messungen in ausgewählten Städten;13.12.2019;13.01.2020
Feature;Point;12.1119303;49.0177019;DUH;;;37.00;;;Regensburg;;;;;;Weißenburgstraße 6;Deutschland;2020;Messungen in ausgewählten Städten;13.12.2019;13.01.2020
Feature;Point;13.4441387;52.4632166;DUH;;;42.50;;;Berlin;;;;;;Buschkrugallee 6;Deutschland;2020;Messungen in ausgewählten Städten;05.01.2020;01.02.2020
Feature;Point;13.4446606;52.4635158;DUH;;;36.40;;;Berlin;;;;;;Buschkrugallee 7;Deutschland;2020;Messungen in ausgewählten Städten;05.01.2020;01.02.2020
Feature;Point;13.4277373;52.4998234;DUH;;;32.10;;;Berlin;;;;;;Skalitzer Straße 104;Deutschland;2020;Messungen in ausgewählten Städten;05.01.2020;01.02.2020
Feature;Point;13.4185294;52.5010806;DUH;;;42.10;;;Berlin;;;;;;Oranienstraße 175;Deutschland;2020;Messungen in ausgewählten Städten;05.01.2020;01.02.2020
Feature;Point;13.4182106;52.5014143;DUH;;;36.80;;;Berlin;;;;;;Oranienstraße 172;Deutschland;2020;Messungen in ausgewählten Städten;05.01.2020;01.02.2020
Feature;Point;13.3310033;52.5045017;DUH;;;39.50;;;Berlin;;;;;;Joachimsthaler Straße 5-6;Deutschland;2020;Messungen in ausgewählten Städten;06.01.2020;31.01.2020
Feature;Point;13.3310033;52.5045017;DUH;;;39.30;;;Berlin;;;;;;Joachimsthaler Straße 5-6;Deutschland;2020;Messungen in ausgewählten Städten;06.01.2020;31.01.2020
Feature;Point;13.3526668;52.5253433;DUH;;;26.00;;;Berlin;;;;;;Turmstraße 91;Deutschland;2020;Messungen in ausgewählten Städten;06.01.2020;31.01.2020
Feature;Point;13.3369803;52.5263773;DUH;;;33.80;;;Berlin;;;;;;Turmstraße 81;Deutschland;2020;Messungen in ausgewählten Städten;06.01.2020;31.01.2020
Feature;Point;13.3080903;52.5572401;DUH;;;40.30;;;Berlin;;;;;;Kurt-Schumacher-Damm 154;Deutschland;2020;Messungen in ausgewählten Städten;06.01.2020;31.01.2020
Feature;Point;13.3281942;52.5631232;DUH;;;30.00;;;Berlin;;;;;;Kapweg 9;Deutschland;2020;Messungen in ausgewählten Städten;06.01.2020;31.01.2020
Feature;Point;12.1153812;49.0077964;DUH;;;33.00;;;Regensburg;;;;;;Landshuter Straße 64;Deutschland;2020;Messungen in ausgewählten Städten;13.01.2020;13.02.2020
Feature;Point;12.1112552;49.0090069;DUH;;;26.00;;;Regensburg;;;;;;Furtmayrstraße 30;Deutschland;2020;Messungen in ausgewählten Städten;13.01.2020;13.02.2020
Feature;Point;12.1119303;49.0177019;DUH;;;34.90;;;Regensburg;;;;;;Weißenburgstraße 6;Deutschland;2020;Messungen in ausgewählten Städten;13.01.2020;13.02.2020
Feature;Point;12.0988149;49.0278741;DUH;;;36.00;;;Regensburg;;;;;;Frankenstraße 9;Deutschland;2020;Messungen in ausgewählten Städten;13.01.2020;13.02.2020
Feature;Point;7.1210156;50.7417652;DUH;;;33.00;;;Bonn-Beul;;;;;;Sankt-Augustiner-Str.  53/B56;Deutschland;2020;Messungen in ausgewählten Städten;30.01.2020;01.03.2020
Feature;Point;7.1210156;50.7417652;DUH;;;30.00;;;Bonn-Beul;;;;;;Sankt-Augustiner-Str.  53;Deutschland;2020;Messungen in ausgewählten Städten;30.01.2020;01.03.2020
Feature;Point;13.424322;52.5400243;DUH;;;33.00;;;Berlin;;;;;;Prenzlauer Allee 193;Deutschland;2020;Messungen in ausgewählten Städten;31.01.2020;28.02.2020
Feature;Point;13.3080903;52.5572401;DUH;;;39.00;;;Berlin;;;;;;Kurt-Schumacher-Damm 154;Deutschland;2020;Messungen in ausgewählten Städten;31.01.2020;28.02.2020
Feature;Point;13.3281942;52.5631232;DUH;;;28.00;;;Berlin;;;;;;Kapweg 9;Deutschland;2020;Messungen in ausgewählten Städten;31.01.2020;28.02.2020
Feature;Point;13.3310033;52.5045017;DUH;;;31.00;;;Berlin;;;;;;Joachimsthaler Straße 5-6;Deutschland;2020;Messungen in ausgewählten Städten;31.01.2020;29.02.2020
Feature;Point;13.3310033;52.5045017;DUH;;;40.00;;;Berlin;;;;;;Joachimsthaler Straße 5-6;Deutschland;2020;Messungen in ausgewählten Städten;31.01.2020;29.02.2020
Feature;Point;13.4441387;52.4632166;DUH;;;43.40;;;Berlin;;;;;;Buschkrugallee 6;Deutschland;2020;Messungen in ausgewählten Städten;01.02.2020;01.03.2020
Feature;Point;13.4446606;52.4635158;DUH;;;30.00;;;Berlin;;;;;;Buschkrugallee 7;Deutschland;2020;Messungen in ausgewählten Städten;01.02.2020;01.03.2020
Feature;Point;13.4277373;52.4998234;DUH;;;26.00;;;Berlin;;;;;;Skalitzer Straße 104;Deutschland;2020;Messungen in ausgewählten Städten;01.02.2020;28.02.2020
Feature;Point;13.4185294;52.5010806;DUH;;;34.70;;;Berlin;;;;;;Oranienstraße 175;Deutschland;2020;Messungen in ausgewählten Städten;01.02.2020;28.02.2020
Feature;Point;13.4182106;52.5014143;DUH;;;36.20;;;Berlin;;;;;;Oranienstraße 172;Deutschland;2020;Messungen in ausgewählten Städten;01.02.2020;28.02.2020
Feature;Point;12.1153812;49.0077964;DUH;;;38.70;;;Regensburg;;;;;;Landshuter Straße 64;Deutschland;2020;Messungen in ausgewählten Städten;13.02.2020;13.03.2020
Feature;Point;12.1112552;49.0090069;DUH;;;22.00;;;Regensburg;;;;;;Furtmayrstraße 30;Deutschland;2020;Messungen in ausgewählten Städten;13.02.2020;13.03.2020
Feature;Point;12.1119303;49.0177019;DUH;;;37.50;;;Regensburg;;;;;;Weißenburgstraße 6;Deutschland;2020;Messungen in ausgewählten Städten;13.02.2020;13.03.2020
Feature;Point;12.0988149;49.0278741;DUH;;;34.10;;;Regensburg;;;;;;Frankenstraße 9;Deutschland;2020;Messungen in ausgewählten Städten;13.02.2020;13.03.2020
Feature;Point;35.0517;48.46709;SC;DNK1;2337;32.149;https://www.savednipro.org/;SaveDnipro;Dnipro;2.5;1;"Shopping mall ""MOST-City"", bus station, entrance to the ""Central bridge""";0;;;;2020;;01.10.2020;31.10.2020
Feature;Point;35.05534;48.45919;SC;DNK2;2380;40.99;https://www.savednipro.org/;SaveDnipro;Dnipro;2;1;Hoholya street, bus station, pedestrian area, huge traffic;0;;;;2020;;01.10.2020;31.10.2020
Feature;Point;35.06639;48.46608;SC;DNK3;2392;29.564;https://www.savednipro.org/;SaveDnipro;Dnipro;2;1;Festival pier, pedestrian area, crowded place, the longest promenade in Ukraine;0;;;;2020;;01.10.2020;31.10.2020
Feature;Point;35.0724;48.40915;SC;DNK4;2395;26.258;https://www.savednipro.org/;SaveDnipro;Dnipro;2.5;1;"Cafe ""Fantaziya"", pedestrian area, small green area, housing area, schools";0;;;;2020;;01.10.2020;31.10.2020
Feature;Point;35.0629357;48.4243839;SC;DNK5;2376;28.687;https://www.savednipro.org/;SaveDnipro;Dnipro;2;1;Kosmichnaya Street, roundabout, reference measurement station, huge traffic;0;;;;2020;;01.10.2020;31.10.2020
Feature;Point;35.13175;48.40357;SC;DNK6;2324;10.086;https://www.savednipro.org/;SaveDnipro;Dnipro;2;0;"House of culture ""Energetyk"", reference measurement station, residential area";1;;;;2020;;01.10.2020;31.10.2020
Feature;Point;34.94726;48.48685;SC;DNK7;2312;15.131;https://www.savednipro.org/;SaveDnipro;Dnipro;2.5;0;Novokodatskyi Park, ice arena, no traffic, city hospital;0;;;;2020;;01.10.2020;31.10.2020
Feature;Point;34.97754;48.47651;SC;DNK8;2390;39.362;https://www.savednipro.org/;SaveDnipro;Dnipro;2;1;Serhiia Nihoiana Avenue, reference measurement station, governmental building, metallurgical plant;1;;;;2020;;01.10.2020;31.10.2020
Feature;Point;34.98924;48.50986;SC;DNK9;2323;44.792;https://www.savednipro.org/;SaveDnipro;Dnipro;2;1;"Housing area ""Frunzenskyi"", huge traffic, residential area, shopping market";0;;;;2020;;01.10.2020;31.10.2020
Feature;Point;35.01412;48.53084;SC;DNK10;2363;21.302;https://www.savednipro.org/;SaveDnipro;Dnipro;2;0;"Housing area ""Livoberezhnyi-3"", residential area, schools, small traffic";0;;;;2020;;01.10.2020;31.10.2020
Feature;Point;35.08858;48.4989;SC;DNK11;2352;17.093;https://www.savednipro.org/;SaveDnipro;Dnipro;2.5;0;"Metallurgical plant ""Interpipe"", reference measurement station";1;;;;2020;;01.10.2020;31.10.2020
Feature;Point;35.05199;48.51615;SC;DNK12;2369;34.111;https://www.savednipro.org/;SaveDnipro;Dnipro;2;1;"Market ""Obraztsova"", Kalynova Street, schools, playgrounds, moderate traffic";0;;;;2020;;01.10.2020;31.10.2020
Feature;Point;35.0063704;48.4374452;SC;DNK13;2374;13.273;https://www.savednipro.org/;SaveDnipro;Dnipro;2.5;0;"Modern park ""Green Grove"", crowded place, green area, no traffic";0;;;;2020;;01.10.2020;31.10.2020
Feature;Point;35.03499;48.52714;SC;DNK14;2332;37.429;https://www.savednipro.org/;SaveDnipro;Dnipro;2;1;"Shopping mall ""Karavan"", huge traffic, crowded place, large market";0;;;;2020;;01.10.2020;31.10.2020
Feature;Point;35.01537;48.47686;SC;DNK15;2316;26.387;https://www.savednipro.org/;SaveDnipro;Dnipro;2.5;1;Central railway station, crowded place, huge traffic;0;;;;2020;;01.10.2020;31.10.2020
Feature;Point;35.02296;48.47253;SC;DNK16;2386;25.786;https://www.savednipro.org/;SaveDnipro;Dnipro;2.5;1;"Central city market ""Ozerka"", large parking slot, huge traffic, crowded place";0;;;;2020;;01.10.2020;31.10.2020
Feature;Point;34.95333;48.52164;SC;DNK17;2303;14.831;https://www.savednipro.org/;SaveDnipro;Dnipro;2.5;0;City Cardiac-Hospital #20, Amur-Nyzhnodniprovskyi District, no traffic;0;;;;2020;;01.10.2020;31.10.2020
